emailDate,hour,value,,day
12/10/2001,20,1,Fri,5
12/10/2001,21,4,Fri,5
12/10/2001,22,2,Fri,5
12/10/2001,23,3,Fri,5
12/11/2001,0,3,Mon,1
12/11/2001,1,1,Mon,1
12/11/2001,3,2,Mon,1
12/11/2001,4,3,Mon,1
12/11/2001,5,9,Mon,1
12/11/2001,6,40,Mon,1
12/11/2001,7,34,Mon,1
12/11/2001,8,44,Mon,1
12/11/2001,9,46,Mon,1
12/11/2001,10,25,Mon,1
12/11/2001,11,28,Mon,1
12/11/2001,12,43,Mon,1
12/11/2001,13,59,Mon,1
12/11/2001,14,22,Mon,1
12/11/2001,15,65,Mon,1
12/11/2001,16,13,Mon,1
12/11/2001,17,11,Mon,1
12/11/2001,18,6,Mon,1
12/11/2001,19,6,Mon,1
12/11/2001,20,3,Mon,1
12/11/2001,21,4,Mon,1
12/11/2001,22,1,Mon,1
12/11/2001,23,4,Mon,1
12/12/2001,1,1,Wed,3
12/12/2001,2,2,Wed,3
12/12/2001,3,2,Wed,3
12/12/2001,4,8,Wed,3
12/12/2001,5,8,Wed,3
12/12/2001,6,35,Wed,3
12/12/2001,7,44,Wed,3
12/12/2001,8,68,Wed,3
12/12/2001,9,55,Wed,3
12/12/2001,10,44,Wed,3
12/12/2001,11,41,Wed,3
12/12/2001,12,47,Wed,3
12/12/2001,13,43,Wed,3
12/12/2001,14,50,Wed,3
12/12/2001,15,22,Wed,3
12/12/2001,16,8,Wed,3
12/12/2001,17,15,Wed,3
12/12/2001,18,4,Wed,3
12/12/2001,19,5,Wed,3
12/12/2001,20,1,Wed,3
12/12/2001,21,1,Wed,3
12/12/2001,22,4,Wed,3
13/12/2001,0,1,13/12/2001,
13/12/2001,1,1,13/12/2001,
13/12/2001,3,4,13/12/2001,
13/12/2001,4,3,13/12/2001,
13/12/2001,5,13,13/12/2001,
13/12/2001,6,51,13/12/2001,
13/12/2001,7,43,13/12/2001,
13/12/2001,8,41,13/12/2001,
13/12/2001,9,50,13/12/2001,
13/12/2001,10,51,13/12/2001,
13/12/2001,11,38,13/12/2001,
13/12/2001,12,32,13/12/2001,
13/12/2001,13,50,13/12/2001,
13/12/2001,14,48,13/12/2001,
13/12/2001,15,50,13/12/2001,
13/12/2001,16,21,13/12/2001,
13/12/2001,17,7,13/12/2001,
13/12/2001,18,7,13/12/2001,
13/12/2001,19,2,13/12/2001,
13/12/2001,20,9,13/12/2001,
13/12/2001,21,3,13/12/2001,
13/12/2001,22,1,13/12/2001,
13/12/2001,23,2,13/12/2001,
14/12/2001,2,2,14/12/2001,
14/12/2001,3,3,14/12/2001,
14/12/2001,4,2,14/12/2001,
14/12/2001,5,4,14/12/2001,
14/12/2001,6,19,14/12/2001,
14/12/2001,7,56,14/12/2001,
14/12/2001,8,40,14/12/2001,
14/12/2001,9,18,14/12/2001,
14/12/2001,10,16,14/12/2001,
14/12/2001,11,37,14/12/2001,
14/12/2001,12,41,14/12/2001,
14/12/2001,13,28,14/12/2001,
14/12/2001,14,33,14/12/2001,
14/12/2001,15,20,14/12/2001,
14/12/2001,16,6,14/12/2001,
14/12/2001,17,6,14/12/2001,
14/12/2001,18,5,14/12/2001,
14/12/2001,20,4,14/12/2001,
14/12/2001,22,1,14/12/2001,
14/12/2001,23,1,14/12/2001,
15/12/2001,1,2,15/12/2001,
15/12/2001,3,3,15/12/2001,
15/12/2001,5,2,15/12/2001,
15/12/2001,6,1,15/12/2001,
15/12/2001,7,2,15/12/2001,
15/12/2001,8,4,15/12/2001,
15/12/2001,9,1,15/12/2001,
15/12/2001,10,2,15/12/2001,
15/12/2001,11,3,15/12/2001,
15/12/2001,12,3,15/12/2001,
15/12/2001,13,2,15/12/2001,
15/12/2001,14,2,15/12/2001,
15/12/2001,15,1,15/12/2001,
15/12/2001,16,3,15/12/2001,
15/12/2001,17,1,15/12/2001,
15/12/2001,19,1,15/12/2001,
15/12/2001,21,1,15/12/2001,
16/12/2001,2,2,16/12/2001,
16/12/2001,3,3,16/12/2001,
16/12/2001,4,1,16/12/2001,
16/12/2001,5,2,16/12/2001,
16/12/2001,6,4,16/12/2001,
16/12/2001,10,3,16/12/2001,
16/12/2001,11,5,16/12/2001,
16/12/2001,13,2,16/12/2001,
16/12/2001,14,1,16/12/2001,
16/12/2001,17,3,16/12/2001,
16/12/2001,18,3,16/12/2001,
16/12/2001,19,4,16/12/2001,
16/12/2001,20,1,16/12/2001,
16/12/2001,21,1,16/12/2001,
16/12/2001,22,3,16/12/2001,
17/12/2001,0,1,17/12/2001,
17/12/2001,1,2,17/12/2001,
17/12/2001,3,1,17/12/2001,
17/12/2001,4,3,17/12/2001,
17/12/2001,5,16,17/12/2001,
17/12/2001,6,48,17/12/2001,
17/12/2001,7,38,17/12/2001,
17/12/2001,8,62,17/12/2001,
17/12/2001,9,28,17/12/2001,
17/12/2001,10,34,17/12/2001,
17/12/2001,11,46,17/12/2001,
17/12/2001,12,50,17/12/2001,
17/12/2001,13,37,17/12/2001,
17/12/2001,14,102,17/12/2001,
17/12/2001,15,33,17/12/2001,
17/12/2001,16,11,17/12/2001,
17/12/2001,17,7,17/12/2001,
17/12/2001,18,7,17/12/2001,
17/12/2001,19,4,17/12/2001,
17/12/2001,20,4,17/12/2001,
17/12/2001,21,3,17/12/2001,
17/12/2001,22,3,17/12/2001,
17/12/2001,23,5,17/12/2001,
18/12/2001,0,4,18/12/2001,
18/12/2001,1,2,18/12/2001,
18/12/2001,2,2,18/12/2001,
18/12/2001,3,2,18/12/2001,
18/12/2001,4,4,18/12/2001,
18/12/2001,5,8,18/12/2001,
18/12/2001,6,29,18/12/2001,
18/12/2001,7,67,18/12/2001,
18/12/2001,8,12,18/12/2001,
18/12/2001,9,7,18/12/2001,
18/12/2001,10,8,18/12/2001,
18/12/2001,11,15,18/12/2001,
18/12/2001,12,18,18/12/2001,
18/12/2001,13,11,18/12/2001,
18/12/2001,14,16,18/12/2001,
18/12/2001,15,32,18/12/2001,
18/12/2001,16,20,18/12/2001,
18/12/2001,17,24,18/12/2001,
18/12/2001,18,9,18/12/2001,
18/12/2001,19,9,18/12/2001,
18/12/2001,20,6,18/12/2001,
18/12/2001,21,4,18/12/2001,
18/12/2001,22,1,18/12/2001,
18/12/2001,23,9,18/12/2001,
19/12/2001,0,3,19/12/2001,
19/12/2001,1,6,19/12/2001,
19/12/2001,2,2,19/12/2001,
19/12/2001,3,4,19/12/2001,
19/12/2001,4,11,19/12/2001,
19/12/2001,5,15,19/12/2001,
19/12/2001,6,34,19/12/2001,
19/12/2001,7,41,19/12/2001,
19/12/2001,8,66,19/12/2001,
19/12/2001,9,24,19/12/2001,
19/12/2001,10,49,19/12/2001,
19/12/2001,11,33,19/12/2001,
19/12/2001,12,70,19/12/2001,
19/12/2001,13,60,19/12/2001,
19/12/2001,14,84,19/12/2001,
19/12/2001,15,67,19/12/2001,
19/12/2001,16,32,19/12/2001,
19/12/2001,17,20,19/12/2001,
19/12/2001,18,7,19/12/2001,
19/12/2001,19,7,19/12/2001,
19/12/2001,20,4,19/12/2001,
19/12/2001,21,5,19/12/2001,
19/12/2001,22,4,19/12/2001,
19/12/2001,23,6,19/12/2001,
20/12/2001,0,2,20/12/2001,
20/12/2001,1,2,20/12/2001,
20/12/2001,2,2,20/12/2001,
20/12/2001,3,3,20/12/2001,
20/12/2001,4,1,20/12/2001,
20/12/2001,5,19,20/12/2001,
20/12/2001,6,29,20/12/2001,
20/12/2001,7,52,20/12/2001,
20/12/2001,8,46,20/12/2001,
20/12/2001,9,42,20/12/2001,
20/12/2001,10,37,20/12/2001,
20/12/2001,11,47,20/12/2001,
20/12/2001,12,38,20/12/2001,
20/12/2001,13,56,20/12/2001,
20/12/2001,14,44,20/12/2001,
20/12/2001,15,26,20/12/2001,
20/12/2001,16,11,20/12/2001,
20/12/2001,17,11,20/12/2001,
20/12/2001,18,7,20/12/2001,
20/12/2001,19,7,20/12/2001,
20/12/2001,20,5,20/12/2001,
20/12/2001,21,3,20/12/2001,
20/12/2001,22,5,20/12/2001,
20/12/2001,23,9,20/12/2001,
21/12/2001,0,3,21/12/2001,
21/12/2001,2,4,21/12/2001,
21/12/2001,3,5,21/12/2001,
21/12/2001,4,7,21/12/2001,
21/12/2001,5,13,21/12/2001,
21/12/2001,6,30,21/12/2001,
21/12/2001,7,31,21/12/2001,
21/12/2001,8,33,21/12/2001,
21/12/2001,9,57,21/12/2001,
21/12/2001,10,35,21/12/2001,
21/12/2001,11,45,21/12/2001,
21/12/2001,12,25,21/12/2001,
21/12/2001,13,31,21/12/2001,
21/12/2001,14,30,21/12/2001,
21/12/2001,15,18,21/12/2001,
21/12/2001,16,4,21/12/2001,
21/12/2001,17,8,21/12/2001,
21/12/2001,18,5,21/12/2001,
21/12/2001,19,3,21/12/2001,
21/12/2001,20,5,21/12/2001,
21/12/2001,21,4,21/12/2001,
21/12/2001,22,2,21/12/2001,
21/12/2001,23,4,21/12/2001,
22/12/2001,0,2,22/12/2001,
22/12/2001,1,5,22/12/2001,
22/12/2001,2,6,22/12/2001,
22/12/2001,3,5,22/12/2001,
22/12/2001,4,3,22/12/2001,
22/12/2001,5,3,22/12/2001,
22/12/2001,6,4,22/12/2001,
22/12/2001,7,4,22/12/2001,
22/12/2001,8,7,22/12/2001,
22/12/2001,9,5,22/12/2001,
22/12/2001,10,2,22/12/2001,
22/12/2001,11,2,22/12/2001,
22/12/2001,12,3,22/12/2001,
22/12/2001,13,2,22/12/2001,
22/12/2001,14,1,22/12/2001,
22/12/2001,15,1,22/12/2001,
22/12/2001,16,1,22/12/2001,
22/12/2001,18,2,22/12/2001,
22/12/2001,19,3,22/12/2001,
22/12/2001,20,2,22/12/2001,
22/12/2001,21,1,22/12/2001,
22/12/2001,22,2,22/12/2001,
22/12/2001,23,5,22/12/2001,
23/12/2001,0,2,23/12/2001,
23/12/2001,1,1,23/12/2001,
23/12/2001,3,2,23/12/2001,
23/12/2001,4,1,23/12/2001,
23/12/2001,5,5,23/12/2001,
23/12/2001,6,3,23/12/2001,
23/12/2001,7,3,23/12/2001,
23/12/2001,8,3,23/12/2001,
23/12/2001,9,6,23/12/2001,
23/12/2001,10,3,23/12/2001,
23/12/2001,12,4,23/12/2001,
23/12/2001,13,2,23/12/2001,
23/12/2001,14,5,23/12/2001,
23/12/2001,17,3,23/12/2001,
23/12/2001,19,4,23/12/2001,
23/12/2001,20,1,23/12/2001,
23/12/2001,21,4,23/12/2001,
23/12/2001,22,4,23/12/2001,
23/12/2001,23,10,23/12/2001,
24/12/2001,0,4,24/12/2001,
24/12/2001,1,4,24/12/2001,
24/12/2001,2,3,24/12/2001,
24/12/2001,3,2,24/12/2001,
24/12/2001,4,5,24/12/2001,
24/12/2001,5,2,24/12/2001,
24/12/2001,6,5,24/12/2001,
24/12/2001,7,8,24/12/2001,
24/12/2001,8,7,24/12/2001,
24/12/2001,9,7,24/12/2001,
24/12/2001,10,5,24/12/2001,
24/12/2001,11,2,24/12/2001,
24/12/2001,12,5,24/12/2001,
24/12/2001,13,5,24/12/2001,
24/12/2001,14,4,24/12/2001,
24/12/2001,15,3,24/12/2001,
24/12/2001,16,2,24/12/2001,
24/12/2001,17,2,24/12/2001,
24/12/2001,18,9,24/12/2001,
24/12/2001,19,1,24/12/2001,
24/12/2001,20,3,24/12/2001,
24/12/2001,21,4,24/12/2001,
24/12/2001,22,5,24/12/2001,
24/12/2001,23,8,24/12/2001,
25/12/2001,0,4,25/12/2001,
25/12/2001,1,6,25/12/2001,
25/12/2001,2,2,25/12/2001,
25/12/2001,3,2,25/12/2001,
25/12/2001,4,1,25/12/2001,
25/12/2001,5,2,25/12/2001,
25/12/2001,6,6,25/12/2001,
25/12/2001,7,1,25/12/2001,
25/12/2001,8,3,25/12/2001,
25/12/2001,9,3,25/12/2001,
25/12/2001,10,4,25/12/2001,
25/12/2001,12,1,25/12/2001,
25/12/2001,14,2,25/12/2001,
25/12/2001,16,1,25/12/2001,
25/12/2001,17,4,25/12/2001,
25/12/2001,18,1,25/12/2001,
25/12/2001,19,3,25/12/2001,
25/12/2001,20,3,25/12/2001,
25/12/2001,21,5,25/12/2001,
25/12/2001,22,2,25/12/2001,
25/12/2001,23,4,25/12/2001,
26/12/2001,0,5,26/12/2001,
26/12/2001,1,3,26/12/2001,
26/12/2001,2,3,26/12/2001,
26/12/2001,3,7,26/12/2001,
26/12/2001,4,11,26/12/2001,
26/12/2001,5,16,26/12/2001,
26/12/2001,6,15,26/12/2001,
26/12/2001,7,51,26/12/2001,
26/12/2001,8,32,26/12/2001,
26/12/2001,9,46,26/12/2001,
26/12/2001,10,24,26/12/2001,
26/12/2001,11,31,26/12/2001,
26/12/2001,12,19,26/12/2001,
26/12/2001,13,31,26/12/2001,
26/12/2001,14,24,26/12/2001,
26/12/2001,15,29,26/12/2001,
26/12/2001,16,10,26/12/2001,
26/12/2001,17,11,26/12/2001,
26/12/2001,18,9,26/12/2001,
26/12/2001,19,7,26/12/2001,
26/12/2001,20,3,26/12/2001,
26/12/2001,21,3,26/12/2001,
26/12/2001,22,5,26/12/2001,
26/12/2001,23,12,26/12/2001,
27/12/2001,0,6,27/12/2001,
27/12/2001,1,5,27/12/2001,
27/12/2001,2,7,27/12/2001,
27/12/2001,3,11,27/12/2001,
27/12/2001,4,6,27/12/2001,
27/12/2001,5,19,27/12/2001,
27/12/2001,6,28,27/12/2001,
27/12/2001,7,54,27/12/2001,
27/12/2001,8,50,27/12/2001,
27/12/2001,9,51,27/12/2001,
27/12/2001,10,23,27/12/2001,
27/12/2001,11,36,27/12/2001,
27/12/2001,12,29,27/12/2001,
27/12/2001,13,35,27/12/2001,
27/12/2001,14,48,27/12/2001,
27/12/2001,15,101,27/12/2001,
27/12/2001,16,25,27/12/2001,
27/12/2001,17,12,27/12/2001,
27/12/2001,18,8,27/12/2001,
27/12/2001,19,3,27/12/2001,
27/12/2001,20,5,27/12/2001,
27/12/2001,21,10,27/12/2001,
27/12/2001,22,2,27/12/2001,
27/12/2001,23,15,27/12/2001,
28/12/2001,0,1,28/12/2001,
28/12/2001,1,9,28/12/2001,
28/12/2001,2,3,28/12/2001,
28/12/2001,3,10,28/12/2001,
28/12/2001,4,6,28/12/2001,
28/12/2001,5,13,28/12/2001,
28/12/2001,6,17,28/12/2001,
28/12/2001,7,46,28/12/2001,
28/12/2001,8,27,28/12/2001,
28/12/2001,9,106,28/12/2001,
28/12/2001,10,20,28/12/2001,
28/12/2001,11,64,28/12/2001,
28/12/2001,12,37,28/12/2001,
28/12/2001,13,92,28/12/2001,
28/12/2001,14,31,28/12/2001,
28/12/2001,15,12,28/12/2001,
28/12/2001,16,11,28/12/2001,
28/12/2001,17,14,28/12/2001,
28/12/2001,18,6,28/12/2001,
28/12/2001,19,2,28/12/2001,
28/12/2001,20,1,28/12/2001,
28/12/2001,21,3,28/12/2001,
28/12/2001,22,3,28/12/2001,
28/12/2001,23,5,28/12/2001,
29/12/2001,0,5,29/12/2001,
29/12/2001,1,4,29/12/2001,
29/12/2001,2,3,29/12/2001,
29/12/2001,3,11,29/12/2001,
29/12/2001,4,4,29/12/2001,
29/12/2001,5,4,29/12/2001,
29/12/2001,6,3,29/12/2001,
29/12/2001,7,6,29/12/2001,
29/12/2001,8,11,29/12/2001,
29/12/2001,9,6,29/12/2001,
29/12/2001,10,5,29/12/2001,
29/12/2001,11,2,29/12/2001,
29/12/2001,12,4,29/12/2001,
29/12/2001,14,2,29/12/2001,
29/12/2001,15,5,29/12/2001,
29/12/2001,16,3,29/12/2001,
29/12/2001,17,3,29/12/2001,
29/12/2001,18,4,29/12/2001,
29/12/2001,19,8,29/12/2001,
29/12/2001,20,6,29/12/2001,
29/12/2001,21,1,29/12/2001,
29/12/2001,23,3,29/12/2001,
30/12/2001,0,2,30/12/2001,
30/12/2001,2,6,30/12/2001,
30/12/2001,3,4,30/12/2001,
30/12/2001,6,7,30/12/2001,
30/12/2001,7,8,30/12/2001,
30/12/2001,8,10,30/12/2001,
30/12/2001,9,7,30/12/2001,
30/12/2001,10,4,30/12/2001,
30/12/2001,11,4,30/12/2001,
30/12/2001,12,2,30/12/2001,
30/12/2001,13,3,30/12/2001,
30/12/2001,14,3,30/12/2001,
30/12/2001,15,6,30/12/2001,
30/12/2001,16,2,30/12/2001,
30/12/2001,17,4,30/12/2001,
30/12/2001,18,3,30/12/2001,
30/12/2001,19,3,30/12/2001,
30/12/2001,20,4,30/12/2001,
30/12/2001,21,3,30/12/2001,
30/12/2001,22,14,30/12/2001,
30/12/2001,23,8,30/12/2001,
31/12/2001,0,5,31/12/2001,
31/12/2001,1,3,31/12/2001,
31/12/2001,2,4,31/12/2001,
31/12/2001,3,4,31/12/2001,
31/12/2001,4,18,31/12/2001,
31/12/2001,5,19,31/12/2001,
31/12/2001,6,24,31/12/2001,
31/12/2001,7,45,31/12/2001,
31/12/2001,8,37,31/12/2001,
31/12/2001,9,34,31/12/2001,
31/12/2001,10,47,31/12/2001,
31/12/2001,11,32,31/12/2001,
31/12/2001,12,43,31/12/2001,
31/12/2001,13,32,31/12/2001,
31/12/2001,14,14,31/12/2001,
31/12/2001,15,9,31/12/2001,
31/12/2001,16,10,31/12/2001,
31/12/2001,17,14,31/12/2001,
31/12/2001,18,11,31/12/2001,
31/12/2001,19,4,31/12/2001,
31/12/2001,20,2,31/12/2001,
31/12/2001,21,4,31/12/2001,
31/12/2001,22,5,31/12/2001,
31/12/2001,23,7,31/12/2001,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
,,,Sat,
